60127110,0.03980000,984.90000000,39.19902000,1766880120560486,True,True
60127111,0.03980000,1083.00000000,43.10340000,1766880121208093,False,True
60127112,0.03990000,1500.00000000,59.85000000,1766880140336984,False,True
60127113,0.03980000,382.00000000,15.20360000,1766880184664811,False,True
60127114,0.03980000,379.10000000,15.08818000,1766880184666355,False,True
60127115,0.03970000,271.00000000,10.75870000,1766880327204252,False,True
60127116,0.03980000,3288.90000000,130.89822000,1766880337417887,False,True
60127117,0.03980000,1374.10000000,54.68918000,1766880337417887,False,True
60127118,0.03980000,3651.00000000,145.30980000,1766880337418037,False,True
60127119,0.03980000,256.00000000,10.18880000,1766880337418037,False,True
60127120,0.03990000,1550.00000000,61.84500000,1766880337418037,False,True
60127121,0.03990000,5012.50000000,199.99875000,1766880337418037,False,True
60127122,0.03990000,1754.50000000,70.00455000,1766880337418037,False,True
60127123,0.03990000,3773.00000000,150.54270000,1766880337418092,False,True
60127124,0.03990000,7377.70000000,294.37023000,1766880337418220,False,True
60127125,0.03990000,4152.30000000,165.67677000,1766880337418220,False,True
60127126,0.03990000,893.00000000,35.63070000,1766880337418220,False,True
60127127,0.03990000,6687.60000000,266.83524000,1766880337418334,False,True
60127128,0.04000000,5735.40000000,229.41600000,1766880337418334,False,True
60127129,0.04000000,1995.00000000,79.80000000,1766880337418334,False,True
60127130,0.03990000,5056.90000000,201.77031000,1766880337420996,True,True
60127131,0.03990000,2506.10000000,99.99339000,1766880337421222,True,True
60127132,0.03990000,4534.70000000,180.93453000,1766880337422340,True,True
60127133,0.03990000,4709.00000000,187.88910000,1766880337422379,True,True
60127134,0.03990000,4516.90000000,180.22431000,1766880337422379,True,True
60127135,0.03990000,17.80000000,0.71022000,1766880337422379,True,True
60127136,0.03990000,4769.80000000,190.31502000,1766880337422588,True,True
60127137,0.03990000,2455.50000000,97.97445000,1766880337422588,True,True
60127138,0.03990000,4050.00000000,161.59500000,1766880373490129,False,True
60127139,0.03990000,256.00000000,10.21440000,1766880373490129,False,True
60127140,0.04000000,1113.40000000,44.53600000,1766880373490129,False,True
60127141,0.03990000,256.00000000,10.21440000,1766880411104294,False,True
60127142,0.03990000,830.60000000,33.14094000,1766880411104294,False,True
60127143,0.03990000,161.40000000,6.43986000,1766880412264091,True,True
60127144,0.04000000,2901.10000000,116.04400000,1766880421110648,False,True
60127145,0.03990000,344.40000000,13.74156000,1766880426622648,True,True
60127146,0.03990000,1434.00000000,57.21660000,1766880427128182,True,True
60127147,0.04000000,362.70000000,14.50800000,1766880432252109,False,True
60127148,0.03990000,253.90000000,10.13061000,1766880433471031,True,True
60127149,0.03990000,1607.90000000,64.15521000,1766880439041344,True,True
60127150,0.03990000,1372.30000000,54.75477000,1766880439049957,True,True
60127151,0.03980000,549.00000000,21.85020000,1766880442973760,True,True
60127152,0.03990000,961.20000000,38.35188000,1766880474187157,True,True
60127153,0.03990000,1392.90000000,55.57671000,1766880474187157,True,True
60127154,0.03980000,360.40000000,14.34392000,1766880525267862,True,True
60127155,0.03990000,363.40000000,14.49966000,1766880527856912,False,True
60127156,0.03990000,1978.80000000,78.95412000,1766880540580247,False,True
60127157,0.03980000,1133.40000000,45.10932000,1766880724502905,True,True
60127158,0.03990000,1235.40000000,49.29246000,1766880877447992,False,True
60127159,0.03990000,472.40000000,18.84876000,1766880956013125,False,True
60127160,0.03990000,256.00000000,10.21440000,1766880956013125,False,True
60127161,0.03990000,3244.40000000,129.45156000,1766880956013125,False,True
60127162,0.03990000,157.00000000,6.26430000,1766880956013125,False,True
60127163,0.03990000,9304.20000000,371.23758000,1766880956017862,True,True
60127164,0.03990000,18472.50000000,737.05275000,1766880956017862,True,True
60127165,0.03990000,13843.90000000,552.37161000,1766880956019748,True,True
60127166,0.03990000,241.00000000,9.61590000,1766881022324438,False,True
60127167,0.03990000,121.20000000,4.83588000,1766881022324438,False,True
60127168,0.03990000,2588.00000000,103.26120000,1766881102770723,True,True
60127169,0.03990000,4050.00000000,161.59500000,1766881102770723,True,True
60127170,0.03980000,2007.20000000,79.88656000,1766881126931239,True,True
60127171,0.03980000,4677.20000000,186.15256000,1766881126931239,True,True
60127172,0.03980000,41194.60000000,1639.54508000,1766881126931239,True,True
60127173,0.03980000,368.00000000,14.64640000,1766881126931239,True,True
60127174,0.03980000,501.00000000,19.93980000,1766881126931239,True,True
60127175,0.03980000,921.80000000,36.68764000,1766881126931239,True,True
60127176,0.03980000,3576.70000000,142.35266000,1766881126932685,False,True
60127177,0.03980000,8683.70000000,345.61126000,1766881126932715,False,True
60127178,0.03990000,256.00000000,10.21440000,1766881127237508,False,True
60127179,0.03990000,1527.80000000,60.95922000,1766881127237508,False,True
60127180,0.03980000,1125.70000000,44.80286000,1766881272130019,True,True
60127181,0.03990000,1237.00000000,49.35630000,1766881313870586,False,True
60127182,0.03990000,2813.00000000,112.23870000,1766881397936102,False,True
60127183,0.03990000,1807.50000000,72.11925000,1766881397936102,False,True
60127184,0.03990000,1792.60000000,71.52474000,1766881547059029,False,True
60127185,0.03980000,4050.00000000,161.19000000,1766881760485951,True,True
60127186,0.03970000,4050.00000000,160.78500000,1766881760485951,True,True
60127187,0.03970000,4699.30000000,186.56221000,1766881760485951,True,True
60127188,0.03970000,13789.00000000,547.42330000,1766881760485951,True,True
60127189,0.03970000,1536.70000000,61.00699000,1766881760485951,True,True
60127190,0.03970000,1973.70000000,78.35589000,1766881760485951,True,True
60127191,0.03980000,362.20000000,14.41556000,1766881766981644,False,True
60127192,0.03980000,1527.30000000,60.78654000,1766881924589904,False,True
60127193,0.03980000,257.20000000,10.23656000,1766882212122516,False,True
60127194,0.03980000,376.80000000,14.99664000,1766882296261395,False,True
60127195,0.03980000,5025.10000000,199.99898000,1766882347450820,False,True
60127196,0.03980000,162.00000000,6.44760000,1766882347450820,False,True
60127197,0.03980000,186.00000000,7.40280000,1766882347450820,False,True
60127198,0.03980000,163.00000000,6.48740000,1766882347450820,False,True
60127199,0.03980000,187.00000000,7.44260000,1766882347450820,False,True
60127200,0.03980000,2522.00000000,100.37560000,1766882349229472,True,True
60127201,0.03980000,1500.00000000,59.70000000,1766882353391246,True,True
60127202,0.03980000,362.20000000,14.41556000,1766882371141149,False,True
60127203,0.03980000,362.20000000,14.41556000,1766882481290489,False,True
60127204,0.03980000,359.30000000,14.30014000,1766882490005847,False,True
60127205,0.03980000,362.20000000,14.41556000,1766882699405499,False,True
60127206,0.03980000,362.20000000,14.41556000,1766882711833431,False,True
60127207,0.03970000,4050.00000000,160.78500000,1766882854490299,True,True
60127208,0.03970000,23.20000000,0.92104000,1766882854490299,True,True
60127209,0.03980000,362.20000000,14.41556000,1766882965148285,False,True
60127210,0.03980000,419.20000000,16.68416000,1766883112747873,False,True
60127211,0.03970000,362.20000000,14.37934000,1766883355065739,False,True
60127212,0.03960000,317.20000000,12.56112000,1766883379350690,True,True
60127213,0.03960000,1028.50000000,40.72860000,1766883489966683,True,True
60127214,0.03960000,4050.00000000,160.38000000,1766883489966683,True,True
60127215,0.03960000,4789.40000000,189.66024000,1766883489966683,True,True
60127216,0.03960000,9808.20000000,388.40472000,1766883489966683,True,True
60127217,0.03970000,3687.80000000,146.40566000,1766883568019332,False,True
60127218,0.03970000,1165.90000000,46.28623000,1766883568019332,False,True
60127219,0.03970000,362.20000000,14.37934000,1766883586527223,False,True
60127220,0.03970000,382.10000000,15.16937000,1766883622227233,False,True
60127221,0.03970000,179.80000000,7.13806000,1766883622228537,False,True
60127222,0.03970000,202.20000000,8.02734000,1766883622228537,False,True
60127223,0.03970000,330.20000000,13.10894000,1766883622229018,False,True
60127224,0.03970000,362.20000000,14.37934000,1766883652100475,False,True
60127225,0.03970000,166.00000000,6.59020000,1766883676301051,False,True
60127226,0.03970000,166.00000000,6.59020000,1766883685972138,True,True
60127227,0.03970000,362.20000000,14.37934000,1766883807147416,False,True
60127228,0.03970000,362.20000000,14.37934000,1766883835360246,False,True
60127229,0.03970000,292.50000000,11.61225000,1766884030868914,True,True
60127230,0.03970000,151.20000000,6.00264000,1766884089659373,True,True
60127231,0.03980000,128.00000000,5.09440000,1766884096149287,False,True
60127232,0.03970000,139.00000000,5.51830000,1766884103428646,True,True
60127233,0.03970000,506.00000000,20.08820000,1766884123453585,True,True
60127234,0.03970000,3124.00000000,124.02280000,1766884126712567,True,True
60127235,0.03970000,818.80000000,32.50636000,1766884268072038,True,True
60127236,0.03970000,2878.20000000,114.26454000,1766884274146261,True,True
60127237,0.03970000,3535.50000000,140.35935000,1766884274146261,True,True
60127238,0.03980000,324.90000000,12.93102000,1766884299450686,False,True
60127239,0.03970000,563.10000000,22.35507000,1766884371161096,True,True
60127240,0.03970000,4866.80000000,193.21196000,1766884375161295,True,True
60127241,0.03970000,5462.70000000,216.86919000,1766884375163430,True,True
60127242,0.03970000,22021.00000000,874.23370000,1766884375163430,True,True
60127243,0.03970000,249.00000000,9.88530000,1766884375163430,True,True
60127244,0.03970000,149.00000000,5.91530000,1766884375163430,True,True
60127245,0.03970000,147.00000000,5.83590000,1766884375163430,True,True
60127246,0.03970000,149.00000000,5.91530000,1766884375163430,True,True
60127247,0.03970000,147.00000000,5.83590000,1766884375163430,True,True
60127248,0.03970000,149.00000000,5.91530000,1766884375163430,True,True
